ANY-MES,COMARCA,INCIDENTS,CODI_COMARCA,SALVAMENTS
2021-05-01,SEGRIA,1032,33,2
2021-05-01,SELVA,942,34,7
2021-05-01,SOLSONES,38,35,4
2021-05-01,TARRAGONES,2022,36,2
2021-05-01,TERRA ALTA,43,37,3
2021-05-01,VAL D'ARAN,18,39,1
2021-05-01,VALLES OCCIDENTAL,4950,40,16
2021-05-01,VALLES ORIENTAL,1959,41,8
2021-06-01,ALT CAMP,283,01,1
2021-06-01,ALT EMPORDA,1067,02,13
2021-06-01,ALT PENEDES,716,03,2
2021-06-01,ALT URGELL,126,04,5
2021-06-01,ALTA RIBAGORÇA,18,05,1
2021-06-01,ANOIA,655,06,2
2021-06-01,BAGES,918,07,5
2021-06-01,BAIX CAMP,1571,08,5
2021-06-01,BAIX EBRE,506,09,3
2021-06-01,BAIX EMPORDA,1038,10,10
2021-06-01,BAIX LLOBREGAT,4681,11,11
2021-06-01,BAIX PENEDES,1211,12,1
2021-06-01,BARCELONES,16510,13,2
2021-06-01,BERGUEDA,185,14,5
2021-06-01,CERDANYA,126,15,3
2021-06-01,GARRAF,1195,17,3
2021-06-01,GARRIGUES,101,18,2
2021-06-01,GARROTXA,282,19,2
2021-06-01,GIRONES,1157,20,2
2021-06-01,MARESME,2906,21,5
2021-06-01,MOIANES,62,42,1
2021-06-01,MONTSIA,347,22,1
2021-06-01,NOGUERA,215,23,5
2021-06-01,OSONA,600,24,8
2021-06-01,PALLARS JUSSA,64,25,4
2021-06-01,PALLARS SOBIRA,30,26,6
2021-06-01,PRIORAT,52,29,5
2021-06-01,RIBERA D'EBRE,118,30,2
2021-06-01,RIPOLLES,142,31,15
2021-06-01,SEGARRA,81,32,2
2021-06-01,SEGRIA,1267,33,1
2021-06-01,SELVA,1123,34,3
2021-06-01,SOLSONES,59,35,2
2021-06-01,TARRAGONES,2488,36,4
2021-06-01,TERRA ALTA,33,37,1
2021-06-01,URGELL,120,38,1
2021-06-01,VAL D'ARAN,9,39,1
2021-06-01,VALLES OCCIDENTAL,5503,40,13
2021-06-01,VALLES ORIENTAL,2340,41,4
2021-07-01,ALT CAMP,334,01,2
2021-07-01,ALT EMPORDA,1671,02,9
2021-07-01,ALT PENEDES,835,03,5
2021-07-01,ALT URGELL,149,04,5
2021-07-01,ALTA RIBAGORÇA,36,05,14
2021-07-01,ANOIA,887,06,6
2021-07-01,BAGES,1153,07,5
2021-07-01,BAIX CAMP,2075,08,6
2021-07-01,BAIX EBRE,527,09,7
2021-07-01,BAIX EMPORDA,1466,10,8
2021-07-01,BAIX LLOBREGAT,5957,11,7
2021-07-01,BAIX PENEDES,1662,12,1
2021-07-01,BERGUEDA,235,14,8
2021-07-01,CERDANYA,160,15,6
2021-07-01,CONCA DE BARBERA,183,16,1
2021-07-01,GARRAF,1466,17,2
2021-07-01,GARRIGUES,110,18,1
2021-07-01,GARROTXA,319,19,5
2021-07-01,GIRONES,1294,20,4
2021-07-01,MARESME,3596,21,3
2021-07-01,MOIANES,72,42,1
2021-07-01,NOGUERA,250,23,5
2021-07-01,OSONA,769,24,4
2021-07-01,PALLARS JUSSA,99,25,5
2021-07-01,PALLARS SOBIRA,70,26,19
2021-07-01,PRIORAT,73,29,3
2021-07-01,RIPOLLES,180,31,18
2021-07-01,SEGRIA,1404,33,1
2021-07-01,SELVA,1655,34,3
2021-07-01,SOLSONES,71,35,2
2021-07-01,TARRAGONES,3340,36,5
2021-07-01,TERRA ALTA,54,37,4
2021-07-01,VAL D'ARAN,38,39,17
2021-07-01,VALLES OCCIDENTAL,6876,40,4
2021-07-01,VALLES ORIENTAL,2963,41,7
2021-08-01,ALT CAMP,318,01,2
2021-08-01,ALT EMPORDA,1510,02,24
2021-08-01,ALT PENEDES,616,03,1
2021-08-01,ALT URGELL,158,04,5
2021-08-01,ALTA RIBAGORÇA,46,05,13
2021-08-01,ANOIA,679,06,3
2021-08-01,BAGES,924,07,5
2021-08-01,BAIX CAMP,1707,08,3
2021-08-01,BAIX EBRE,588,09,5
2021-08-01,BAIX EMPORDA,1493,10,18
2021-08-01,BAIX LLOBREGAT,3903,11,12
2021-08-01,BAIX PENEDES,1393,12,2
2021-08-01,BARCELONES,14093,13,2
2021-08-01,BERGUEDA,199,14,9
2021-08-01,CERDANYA,203,15,13
2021-08-01,CONCA DE BARBERA,155,16,2
2021-08-01,GARRAF,1162,17,3
2021-08-01,GARROTXA,315,19,13
2021-08-01,GIRONES,1037,20,5
2021-08-01,MARESME,2727,21,3
2021-08-01,MOIANES,71,42,2
2021-08-01,NOGUERA,249,23,6
2021-08-01,OSONA,596,24,9
2021-08-01,PALLARS JUSSA,98,25,7
2021-08-01,PALLARS SOBIRA,102,26,24
2021-08-01,PRIORAT,75,29,3
2021-08-01,RIBERA D'EBRE,102,30,2
2021-08-01,RIPOLLES,180,31,24
2021-08-01,SEGRIA,1215,33,2
2021-08-01,SELVA,1529,34,14
2021-08-01,SOLSONES,61,35,2
2021-08-01,TARRAGONES,2767,36,3
2021-08-01,TERRA ALTA,64,37,2
2021-08-01,VAL D'ARAN,57,39,18
2021-08-01,VALLES OCCIDENTAL,4702,40,6
2021-08-01,VALLES ORIENTAL,1841,41,8
2021-09-01,ALT EMPORDA,962,02,15
2021-09-01,ALT PENEDES,610,03,3
2021-09-01,ALT URGELL,102,04,3
2021-09-01,ALTA RIBAGORÇA,22,05,6
2021-09-01,ANOIA,570,06,1
2021-09-01,BAGES,850,07,6
2021-09-01,BAIX CAMP,1238,08,3
2021-09-01,BAIX EBRE,419,09,2
2021-09-01,BAIX EMPORDA,886,10,10
2021-09-01,BAIX LLOBREGAT,4008,11,13
2021-09-01,BARCELONES,14496,13,2
2021-09-01,BERGUEDA,209,14,19
2021-09-01,CERDANYA,87,15,7
2021-09-01,CONCA DE BARBERA,88,16,2
2021-09-01,GARRAF,939,17,6
2021-09-01,GARRIGUES,60,18,2
2021-09-01,GARROTXA,253,19,8
2021-09-01,GIRONES,873,20,3
2021-09-01,MARESME,2393,21,6
2021-09-01,MOIANES,50,42,2
2021-09-01,MONTSIA,781,22,45
2021-09-01,NOGUERA,179,23,5
2021-09-01,OSONA,560,24,8
2021-09-01,PALLARS JUSSA,59,25,1
2021-09-01,PALLARS SOBIRA,22,26,4
2021-09-01,PLA D'URGELL,141,27,1
2021-09-01,PRIORAT,51,29,2
2021-09-01,RIBERA D'EBRE,68,30,1
2021-09-01,RIPOLLES,127,31,14
2021-09-01,SEGRIA,1014,33,3
2021-09-01,SELVA,1056,34,7
2021-09-01,SOLSONES,40,35,1
2021-09-01,TARRAGONES,1990,36,8
2021-09-01,TERRA ALTA,34,37,1
2021-09-01,URGELL,102,38,1
2021-09-01,VAL D'ARAN,22,39,6
2021-09-01,VALLES OCCIDENTAL,4719,40,10
2021-09-01,VALLES ORIENTAL,1899,41,5
2021-10-01,ALT CAMP,251,01,3
2021-10-01,ALT EMPORDA,882,02,8
2021-10-01,ALT PENEDES,574,03,1
2021-10-01,ALT URGELL,123,04,9
2021-10-01,ALTA RIBAGORÇA,13,05,1
2021-10-01,ANOIA,643,06,5
2021-10-01,BAGES,915,07,7
2021-10-01,BAIX CAMP,1282,08,3
2021-10-01,BAIX EBRE,423,09,5
2021-10-01,BAIX EMPORDA,688,10,9
2021-10-01,BAIX LLOBREGAT,4177,11,10
2021-10-01,BARCELONES,15273,13,2
2021-10-01,BERGUEDA,193,14,21
2021-10-01,CERDANYA,106,15,5
2021-10-01,CONCA DE BARBERA,111,16,4
2021-10-01,GARRAF,982,17,2
2021-10-01,GARRIGUES,78,18,1
2021-10-01,GARROTXA,299,19,6
2021-10-01,GIRONES,1007,20,3
2021-10-01,MARESME,2407,21,4
2021-10-01,MOIANES,75,42,2
2021-10-01,MONTSIA,304,22,3
2021-10-01,NOGUERA,191,23,3
2021-10-01,OSONA,640,24,11
2021-10-01,PALLARS JUSSA,70,25,5
2021-10-01,PALLARS SOBIRA,31,26,4
2021-10-01,PRIORAT,53,29,2
2021-10-01,RIBERA D'EBRE,74,30,1
2021-10-01,RIPOLLES,139,31,13
2021-10-01,SEGRIA,1087,33,1
2021-10-01,SELVA,991,34,8
2021-10-01,SOLSONES,60,35,4
2021-10-01,TARRAGONES,2024,36,1
2021-10-01,TERRA ALTA,41,37,2
2021-10-01,VAL D'ARAN,23,39,7
2021-10-01,VALLES OCCIDENTAL,4920,40,11
2021-10-01,VALLES ORIENTAL,1926,41,4
2021-11-01,ALT EMPORDA,868,02,6
2021-11-01,ALT PENEDES,623,03,2
2021-11-01,ALT URGELL,113,04,5
2021-11-01,ALTA RIBAGORÇA,13,05,2
2021-11-01,ANOIA,664,06,4
2021-11-01,BAGES,968,07,7
2021-11-01,BAIX CAMP,1303,08,1
2021-11-01,BAIX EMPORDA,653,10,3
2021-11-01,BAIX LLOBREGAT,4296,11,3
2021-11-01,BARCELONES,15824,13,1
2021-11-01,BERGUEDA,202,14,4
2021-11-01,CERDANYA,100,15,4
2021-11-01,CONCA DE BARBERA,120,16,2
2021-11-01,GARRAF,959,17,3
2021-11-01,GARROTXA,266,19,4
2021-11-01,GIRONES,1077,20,4
2021-11-01,MARESME,2469,21,4
2021-11-01,MOIANES,72,42,2
2021-11-01,NOGUERA,186,23,2
2021-11-01,OSONA,618,24,4
2021-11-01,PALLARS JUSSA,66,25,1
2021-11-01,PALLARS SOBIRA,23,26,1
2021-11-01,RIBERA D'EBRE,82,30,2
2021-11-01,RIPOLLES,148,31,5
2021-11-01,SEGRIA,1095,33,2
2021-11-01,SELVA,968,34,4
2021-11-01,SOLSONES,52,35,2
2021-11-01,TARRAGONES,1945,36,1
2021-11-01,VAL D'ARAN,16,39,5
2021-11-01,VALLES OCCIDENTAL,5310,40,14
2021-11-01,VALLES ORIENTAL,2097,41,5
2021-12-01,ALT CAMP,310,01,4
2021-12-01,ALT EMPORDA,1034,02,3
2021-12-01,ALT PENEDES,780,03,3
2021-12-01,ALT URGELL,149,04,5
2021-12-01,ANOIA,851,06,1
2021-12-01,BAGES,1140,07,2
2021-12-01,BAIX CAMP,1711,08,3
2021-12-01,BAIX EBRE,574,09,1
2021-12-01,BAIX EMPORDA,795,10,3
2021-12-01,BAIX LLOBREGAT,5310,11,9
2021-12-01,BAIX PENEDES,1246,12,1
2021-12-01,BARCELONES,20439,13,1
2021-12-01,BERGUEDA,272,14,7
2021-12-01,CERDANYA,183,15,6
2021-12-01,CONCA DE BARBERA,125,16,1
2021-12-01,GARRAF,1265,17,2
2021-12-01,GARRIGUES,90,18,1
2021-12-01,GARROTXA,337,19,1
2021-12-01,GIRONES,1306,20,4
2021-12-01,MARESME,2976,21,4
2021-12-01,MONTSIA,413,22,4
2021-12-01,NOGUERA,212,23,1
2021-12-01,OSONA,796,24,5
2021-12-01,PALLARS JUSSA,67,25,3
2021-12-01,PALLARS SOBIRA,50,26,5
2021-12-01,PLA DE L'ESTANY,164,28,1
2021-12-01,PRIORAT,65,29,4
2021-12-01,RIPOLLES,213,31,9
2021-12-01,SELVA,1300,34,6
2021-12-01,SOLSONES,61,35,3
2021-12-01,VAL D'ARAN,65,39,23
2021-12-01,VALLES OCCIDENTAL,6655,40,5
2021-12-01,VALLES ORIENTAL,2682,41,7
2022-01-01,ALT CAMP,357,01,1
2022-01-01,ALT EMPORDA,1033,02,2
2022-01-01,ALT PENEDES,755,03,2
2022-01-01,ALT URGELL,149,04,5
2022-01-01,ANOIA,828,06,9
2022-01-01,BAGES,1175,07,9
2022-01-01,BAIX CAMP,1699,08,4
2022-01-01,BAIX EBRE,513,09,3
2022-01-01,BAIX EMPORDA,824,10,4
2022-01-01,BAIX LLOBREGAT,5457,11,7
2022-01-01,BAIX PENEDES,1287,12,1
2022-01-01,BARCELONES,18811,13,2
2022-01-01,BERGUEDA,243,14,6
2022-01-01,CERDANYA,190,15,4
2022-01-01,GARRAF,1264,17,2
2022-01-01,GARROTXA,368,19,3
2022-01-01,GIRONES,1334,20,3
2022-01-01,MARESME,2948,21,5
2022-01-01,MOIANES,67,42,2
2022-01-01,MONTSIA,405,22,1
2022-01-01,NOGUERA,243,23,5
2022-01-01,OSONA,782,24,7
2022-01-01,PALLARS SOBIRA,59,26,5
2022-01-01,PRIORAT,64,29,1
2022-01-01,RIPOLLES,205,31,6
2022-01-01,SELVA,1132,34,2
2022-01-01,SOLSONES,66,35,2
2022-01-01,TARRAGONES,2472,36,1
2022-01-01,TERRA ALTA,51,37,1
2022-01-01,URGELL,214,38,1
2022-01-01,VAL D'ARAN,51,39,26
2022-01-01,VALLES OCCIDENTAL,6687,40,16
2022-01-01,VALLES ORIENTAL,2591,41,4
2022-02-01,ALT CAMP,264,01,1
2022-02-01,ALT EMPORDA,836,02,4
2022-02-01,ALT PENEDES,508,03,3
2022-02-01,ALT URGELL,127,04,3
2022-02-01,ALTA RIBAGORÇA,27,05,3
2022-02-01,ANOIA,558,06,7
2022-02-01,BAGES,827,07,2
2022-02-01,BAIX CAMP,1228,08,1
2022-02-01,BAIX EBRE,383,09,1
2022-02-01,BAIX EMPORDA,626,10,3
2022-02-01,BAIX LLOBREGAT,3495,11,5
2022-02-01,BAIX PENEDES,867,12,1
2022-02-01,BARCELONES,12685,13,1
2022-02-01,BERGUEDA,164,14,4
2022-02-01,CERDANYA,133,15,2
2022-02-01,CONCA DE BARBERA,81,16,1
2022-02-01,GARRAF,907,17,4
2022-02-01,GARROTXA,264,19,6
2022-02-01,GIRONES,897,20,5
2022-02-01,MARESME,2086,21,1
2022-02-01,MOIANES,58,42,1
2022-02-01,MONTSIA,259,22,2
2022-02-01,NOGUERA,171,23,2
2022-02-01,OSONA,648,24,2
2022-02-01,PALLARS JUSSA,48,25,2
2022-02-01,PALLARS SOBIRA,48,26,6
2022-02-01,PLA DE L'ESTANY,109,28,1
2022-02-01,PRIORAT,58,29,4
2022-02-01,RIBERA D'EBRE,85,30,1
2022-02-01,RIPOLLES,145,31,3
2022-02-01,SEGARRA,60,32,1
2022-02-01,SEGRIA,902,33,1
2022-02-01,SELVA,852,34,2
2022-02-01,VAL D'ARAN,43,39,17
2022-02-01,VALLES OCCIDENTAL,4224,40,5
2022-02-01,VALLES ORIENTAL,1768,41,6
2022-03-01,ALT EMPORDA,813,02,8
2022-03-01,ALT PENEDES,566,03,1
2022-03-01,ALT URGELL,124,04,2
2022-03-01,ALTA RIBAGORÇA,20,05,1
2022-03-01,ANOIA,649,06,3
2022-03-01,BAGES,909,07,2
2022-03-01,BAIX CAMP,1201,08,4
2022-03-01,BAIX EBRE,386,09,4
2022-03-01,BAIX EMPORDA,652,10,6
2022-03-01,BAIX LLOBREGAT,4061,11,7
2022-03-01,BAIX PENEDES,968,12,1
2022-03-01,BARCELONES,14484,13,2
2022-03-01,BERGUEDA,170,14,1
2022-03-01,CERDANYA,106,15,2
2022-03-01,GARRAF,928,17,2
2022-03-01,GARROTXA,279,19,2
2022-03-01,GIRONES,993,20,2
2022-03-01,MARESME,2172,21,4
2022-03-01,MONTSIA,287,22,1
2022-03-01,NOGUERA,144,23,4
2022-03-01,OSONA,618,24,3
2022-03-01,PALLARS JUSSA,64,25,3
2022-03-01,PALLARS SOBIRA,32,26,1
2022-03-01,RIPOLLES,122,31,5
2022-03-01,SEGARRA,55,32,1
2022-03-01,SELVA,894,34,6
2022-03-01,TARRAGONES,1790,36,3
2022-03-01,VAL D'ARAN,34,39,11
2022-03-01,VALLES OCCIDENTAL,4735,40,4
2022-03-01,VALLES ORIENTAL,1923,41,6
2022-04-01,ALT CAMP,273,01,4
2022-04-01,ALT EMPORDA,957,02,5
2022-04-01,ALT PENEDES,572,03,4
2022-04-01,ALT URGELL,145,04,4
2022-04-01,ALTA RIBAGORÇA,21,05,1
2022-04-01,ANOIA,573,06,1
2022-04-01,BAGES,926,07,6
2022-04-01,BAIX CAMP,1349,08,4
2022-04-01,BAIX EBRE,456,09,4
2022-04-01,BAIX EMPORDA,814,10,6
2022-04-01,BAIX LLOBREGAT,4061,11,11
2022-04-01,BAIX PENEDES,1022,12,1
2022-04-01,BARCELONES,14917,13,5
2022-04-01,BERGUEDA,177,14,4
2022-04-01,CERDANYA,100,15,6
2022-04-01,GARRAF,974,17,2
2022-04-01,GARROTXA,267,19,3
2022-04-01,GIRONES,921,20,2
2022-04-01,MARESME,2263,21,3
2022-04-01,MONTSIA,339,22,1
2022-04-01,NOGUERA,174,23,1
2022-04-01,OSONA,621,24,6
2022-04-01,PALLARS JUSSA,70,25,6
2022-04-01,PRIORAT,71,29,2
2022-04-01,RIBERA D'EBRE,95,30,2
2022-04-01,RIPOLLES,146,31,6
2022-04-01,SEGARRA,59,32,1
2022-04-01,SEGRIA,942,33,2
2022-04-01,SELVA,1065,34,5
2022-04-01,SOLSONES,58,35,2
2022-04-01,TERRA ALTA,42,37,3
2022-04-01,VAL D'ARAN,36,39,8
2022-04-01,VALLES OCCIDENTAL,4703,40,11
2022-04-01,VALLES ORIENTAL,1968,41,6
2022-05-01,ALT CAMP,322,01,1
2022-05-01,ALT EMPORDA,1074,02,8
2022-05-01,ALT PENEDES,646,03,3
2022-05-01,ALT URGELL,138,04,3
2022-05-01,ALTA RIBAGORÇA,12,05,1
2022-05-01,ANOIA,718,06,3
2022-05-01,BAGES,994,07,5
2022-05-01,BAIX CAMP,1513,08,1
2022-05-01,BAIX EBRE,445,09,3
2022-05-01,BAIX EMPORDA,775,10,6
2022-05-01,BAIX LLOBREGAT,4809,11,11
2022-05-01,BARCELONES,16428,13,2
2022-05-01,BERGUEDA,203,14,11
2022-05-01,CERDANYA,82,15,4
2022-05-01,GARRAF,1062,17,1
2022-05-01,GARRIGUES,103,18,1
2022-05-01,GARROTXA,284,19,6
2022-05-01,MARESME,2637,21,4
2022-05-01,MONTSIA,385,22,2
2022-05-01,NOGUERA,187,23,3
2022-05-01,OSONA,626,24,7
2022-05-01,PALLARS JUSSA,55,25,4
2022-05-01,PALLARS SOBIRA,25,26,5
2022-05-01,PLA DE L'ESTANY,132,28,1
2022-05-01,RIPOLLES,122,31,4
2022-05-01,SEGRIA,1200,33,2
2022-05-01,SELVA,1273,34,6
2022-05-01,SOLSONES,59,35,1
2022-05-01,TARRAGONES,2351,36,7
2022-05-01,VAL D'ARAN,13,39,3
2022-05-01,VALLES OCCIDENTAL,5545,40,10
2022-05-01,VALLES ORIENTAL,2147,41,3
2022-06-01,ALT CAMP,348,01,2
2022-06-01,ALT EMPORDA,1336,02,8
2022-06-01,ANOIA,781,06,1
2022-06-01,BAGES,1084,07,9
2022-06-01,BAIX CAMP,1842,08,3
2022-06-01,BAIX EBRE,564,09,1
2022-06-01,BAIX EMPORDA,1241,10,14
2022-06-01,BAIX LLOBREGAT,5330,11,13
2022-06-01,BARCELONES,19320,13,2
2022-06-01,BERGUEDA,311,14,7
2022-06-01,CERDANYA,131,15,6
2022-06-01,CONCA DE BARBERA,115,16,2
2022-06-01,GARRAF,1390,17,3
2022-06-01,GARROTXA,344,19,6
2022-06-01,MARESME,3106,21,7
2022-06-01,MOIANES,67,42,1
2022-06-01,MONTSIA,374,22,3
2022-06-01,NOGUERA,267,23,5
2022-06-01,OSONA,765,24,5
2022-06-01,PALLARS JUSSA,92,25,3
2022-06-01,PALLARS SOBIRA,56,26,7
2022-06-01,PLA DE L'ESTANY,154,28,1
2022-06-01,PRIORAT,72,29,1
2022-06-01,RIBERA D'EBRE,115,30,2
2022-06-01,RIPOLLES,162,31,6
2022-06-01,SEGARRA,93,32,1
2022-06-01,SELVA,1639,34,7
2022-06-01,SOLSONES,82,35,1
2022-06-01,TARRAGONES,2893,36,5
2022-06-01,TERRA ALTA,65,37,2
2022-06-01,URGELL,195,38,1
2022-06-01,VAL D'ARAN,29,39,5
2022-06-01,VALLES OCCIDENTAL,5981,40,10
2022-06-01,VALLES ORIENTAL,2573,41,6
2022-07-01,ALT CAMP,379,01,3
2022-07-01,ALT EMPORDA,1643,02,11
2022-07-01,ALT PENEDES,765,03,3
2022-07-01,ALT URGELL,205,04,5
2022-07-01,ALTA RIBAGORÇA,52,05,8
2022-07-01,ANOIA,772,06,4
2022-07-01,BAGES,1365,07,9
2022-07-01,BAIX CAMP,2001,08,2
2022-07-01,BAIX EBRE,643,09,3
2022-07-01,BAIX EMPORDA,1523,10,12
2022-07-01,BAIX LLOBREGAT,5131,11,13
2022-07-01,BAIX PENEDES,1576,12,2
2022-07-01,BARCELONES,18359,13,1
2022-07-01,BERGUEDA,263,14,7
2022-07-01,CERDANYA,161,15,15
2022-07-01,CONCA DE BARBERA,154,16,3
2022-07-01,GARRAF,1470,17,5
2022-07-01,GARRIGUES,102,18,1
2022-07-01,GARROTXA,306,19,5
2022-07-01,GIRONES,1170,20,2
2022-07-01,MARESME,3450,21,7
2022-07-01,NOGUERA,287,23,2
2022-07-01,OSONA,735,24,8
2022-07-01,PALLARS SOBIRA,58,26,10
2022-07-01,PLA DE L'ESTANY,141,28,1
2022-07-01,PRIORAT,158,29,1
2022-07-01,RIBERA D'EBRE,143,30,2
2022-07-01,RIPOLLES,189,31,9
2022-07-01,SEGRIA,1289,33,2
2022-07-01,SELVA,2005,34,5
2022-07-01,SOLSONES,75,35,2
2022-07-01,TARRAGONES,3369,36,6
2022-07-01,VAL D'ARAN,43,39,17
2022-07-01,VALLES OCCIDENTAL,5718,40,6
2022-07-01,VALLES ORIENTAL,2587,41,4
2022-08-01,ALT CAMP,336,01,2
2022-08-01,ALT EMPORDA,1689,02,14
2022-08-01,ALT PENEDES,725,03,3
2022-08-01,ALT URGELL,170,04,6
2022-08-01,ALTA RIBAGORÇA,45,05,8
2022-08-01,ANOIA,652,06,6
2022-08-01,BAGES,1018,07,6
2022-08-01,BAIX CAMP,1907,08,9
2022-08-01,BAIX EBRE,610,09,3
2022-08-01,BAIX EMPORDA,1670,10,16
2022-08-01,BAIX LLOBREGAT,4201,11,8
2022-08-01,BAIX PENEDES,1521,12,5
2022-08-01,BARCELONES,16143,13,4
2022-08-01,BERGUEDA,228,14,10
2022-08-01,CERDANYA,211,15,3
2022-08-01,CONCA DE BARBERA,141,16,1
2022-08-01,GARRAF,1416,17,6
2022-08-01,GARROTXA,333,19,5
2022-08-01,GIRONES,1046,20,6
2022-08-01,MARESME,3161,21,4
2022-08-01,MOIANES,56,42,1
2022-08-01,MONTSIA,427,22,1
2022-08-01,NOGUERA,239,23,4
2022-08-01,OSONA,657,24,7
2022-08-01,PALLARS JUSSA,83,25,3
2022-08-01,PALLARS SOBIRA,100,26,16
2022-08-01,PLA D'URGELL,171,27,1
2022-08-01,PLA DE L'ESTANY,134,28,1
2022-08-01,PRIORAT,94,29,3
2022-08-01,RIBERA D'EBRE,105,30,1
2022-08-01,RIPOLLES,195,31,16
2022-08-01,SEGRIA,1139,33,2
2022-08-01,SELVA,1888,34,17
2022-08-01,SOLSONES,60,35,2
2022-08-01,TARRAGONES,3303,36,8
2022-08-01,TERRA ALTA,46,37,3
2022-08-01,VAL D'ARAN,59,39,15
2022-08-01,VALLES OCCIDENTAL,5007,40,12
2022-08-01,VALLES ORIENTAL,2156,41,3
2022-09-01,ALT EMPORDA,998,02,10
2022-09-01,ALT PENEDES,588,03,4
2022-09-01,ALT URGELL,105,04,10
2022-09-01,ALTA RIBAGORÇA,26,05,12
2022-09-01,ANOIA,698,06,9
2022-09-01,BAGES,950,07,6
2022-09-01,BAIX CAMP,1473,08,4
2022-09-01,BAIX EMPORDA,906,10,4
2022-09-01,BAIX LLOBREGAT,4133,11,10
2022-09-01,BARCELONES,15333,13,1
2022-09-01,BERGUEDA,157,14,11
2022-09-01,CERDANYA,118,15,11
2022-09-01,GARRAF,1133,17,2
2022-09-01,GARROTXA,288,19,7
2022-09-01,GIRONES,871,20,3
2022-09-01,MARESME,2712,21,2
2022-09-01,MOIANES,50,42,2
2022-09-01,MONTSIA,303,22,3
2022-09-01,NOGUERA,164,23,3
2022-09-01,OSONA,564,24,5
2022-09-01,PALLARS JUSSA,46,25,4
2022-09-01,PALLARS SOBIRA,30,26,7
2022-09-01,PRIORAT,65,29,1
2022-09-01,RIBERA D'EBRE,79,30,1
2022-09-01,RIPOLLES,154,31,16
2022-09-01,SELVA,1213,34,7
2022-09-01,SOLSONES,62,35,6
2022-09-01,TARRAGONES,2996,36,18
2022-09-01,TERRA ALTA,41,37,1
2022-09-01,URGELL,149,38,1
2022-09-01,VAL D'ARAN,31,39,6
2022-09-01,VALLES OCCIDENTAL,4648,40,5
2022-09-01,VALLES ORIENTAL,2067,41,6
2022-10-01,ALT CAMP,275,01,1
2022-10-01,ALT EMPORDA,931,02,10
2022-10-01,ALT PENEDES,695,03,2
2022-10-01,ALT URGELL,146,04,5
2022-10-01,ALTA RIBAGORÇA,27,05,2
2022-10-01,ANOIA,685,06,1
2022-10-01,BAGES,984,07,8
2022-10-01,BAIX CAMP,1423,08,7
2022-10-01,BAIX EBRE,483,09,3
2022-10-01,BAIX EMPORDA,844,10,4
2022-10-01,BAIX LLOBREGAT,4663,11,12
2022-10-01,BAIX PENEDES,1014,12,4
2022-10-01,BARCELONES,17188,13,2
2022-10-01,BERGUEDA,188,14,19
2022-10-01,CERDANYA,91,15,8
2022-10-01,CONCA DE BARBERA,102,16,3
2022-10-01,GARRAF,1117,17,2
2022-10-01,GARROTXA,323,19,5
2022-10-01,GIRONES,1044,20,8
2022-10-01,MARESME,2601,21,6
2022-10-01,MOIANES,53,42,1
2022-10-01,MONTSIA,318,22,4
2022-10-01,NOGUERA,198,23,5
2022-10-01,OSONA,621,24,6
2022-10-01,PALLARS JUSSA,62,25,4
2022-10-01,PALLARS SOBIRA,27,26,6
2022-10-01,PLA DE L'ESTANY,130,28,1
2022-10-01,PRIORAT,57,29,2
2022-10-01,RIBERA D'EBRE,73,30,1
2022-10-01,RIPOLLES,120,31,11
2022-10-01,SEGRIA,1105,33,3
2022-10-01,SELVA,1054,34,6
2022-10-01,SOLSONES,45,35,3
2022-10-01,TARRAGONES,2215,36,1
2022-10-01,TERRA ALTA,33,37,1
2022-10-01,URGELL,130,38,1
2022-10-01,VAL D'ARAN,28,39,4
2022-10-01,VALLES OCCIDENTAL,5430,40,13
2022-10-01,VALLES ORIENTAL,2185,41,7
2022-11-01,ALT CAMP,310,01,1
2022-11-01,ALT EMPORDA,893,02,6
2022-11-01,ALT PENEDES,639,03,2
2022-11-01,ALT URGELL,134,04,3
2022-11-01,ALTA RIBAGORÇA,20,05,3
2022-11-01,ANOIA,658,06,6
2022-11-01,BAGES,1024,07,7
2022-11-01,BAIX CAMP,1393,08,2
2022-11-01,BAIX EBRE,499,09,3
2022-11-01,BAIX EMPORDA,701,10,7
2022-11-01,BAIX LLOBREGAT,4653,11,6
2022-11-01,BARCELONES,17028,13,1
2022-11-01,BERGUEDA,162,14,9
2022-11-01,CERDANYA,115,15,1
2022-11-01,CONCA DE BARBERA,103,16,1
2022-11-01,GARRAF,1036,17,5
2022-11-01,GARROTXA,321,19,7
2022-11-01,GIRONES,1015,20,3
2022-11-01,MARESME,2529,21,4
2022-11-01,MOIANES,58,42,1
2022-11-01,MONTSIA,291,22,1
2022-11-01,NOGUERA,201,23,7
2022-11-01,OSONA,709,24,11
2022-11-01,PALLARS JUSSA,58,25,1
2022-11-01,PALLARS SOBIRA,18,26,3
2022-11-01,RIPOLLES,128,31,2
2022-11-01,SELVA,969,34,5
2022-11-01,SOLSONES,54,35,2
2022-11-01,TARRAGONES,2058,36,2
2022-11-01,TERRA ALTA,41,37,2
2022-11-01,VAL D'ARAN,13,39,1
2022-11-01,VALLES OCCIDENTAL,5436,40,8
2022-11-01,VALLES ORIENTAL,2154,41,3
2022-12-01,ALT CAMP,325,01,2
2022-12-01,ALT EMPORDA,955,02,7
2022-12-01,ALT PENEDES,722,03,4
2022-12-01,ALT URGELL,191,04,3
